ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
51,0.446280991736,0.338842975207,0.355371900826,0.272727272727,0.363636363636,0.338842975207,0.305785123967,0.396694214876,0.314049586777,0.322314049587,0.330578512397,0.314049586777,0.413223140496,0.305785123967,0.341666666667,0.375,0.283333333333,0.35,0.283333333333,0.283333333333
52,0.429752066116,0.338842975207,0.347107438017,0.272727272727,0.363636363636,0.322314049587,0.305785123967,0.380165289256,0.314049586777,0.322314049587,0.330578512397,0.314049586777,0.404958677686,0.305785123967,0.333333333333,0.375,0.275,0.35,0.283333333333,0.283333333333
53,0.421487603306,0.338842975207,0.338842975207,0.272727272727,0.347107438017,0.322314049587,0.305785123967,0.380165289256,0.305785123967,0.322314049587,0.330578512397,0.305785123967,0.404958677686,0.305785123967,0.333333333333,0.358333333333,0.275,0.35,0.275,0.283333333333
54,0.421487603306,0.338842975207,0.338842975207,0.272727272727,0.338842975207,0.314049586777,0.289256198347,0.371900826446,0.305785123967,0.322314049587,0.322314049587,0.289256198347,0.404958677686,0.297520661157,0.333333333333,0.333333333333,0.275,0.358333333333,0.275,0.283333333333
55,0.421487603306,0.330578512397,0.330578512397,0.256198347107,0.330578512397,0.314049586777,0.280991735537,0.371900826446,0.297520661157,0.322314049587,0.322314049587,0.280991735537,0.388429752066,0.297520661157,0.333333333333,0.333333333333,0.266666666667,0.35,0.266666666667,0.283333333333
56,0.421487603306,0.330578512397,0.330578512397,0.247933884298,0.330578512397,0.314049586777,0.280991735537,0.371900826446,0.297520661157,0.330578512397,0.322314049587,0.280991735537,0.396694214876,0.289256198347,0.333333333333,0.333333333333,0.266666666667,0.35,0.275,0.283333333333
57,0.429752066116,0.330578512397,0.330578512397,0.247933884298,0.322314049587,0.314049586777,0.272727272727,0.363636363636,0.289256198347,0.322314049587,0.330578512397,0.280991735537,0.396694214876,0.297520661157,0.333333333333,0.325,0.266666666667,0.341666666667,0.258333333333,0.283333333333
58,0.429752066116,0.322314049587,0.330578512397,0.247933884298,0.322314049587,0.314049586777,0.272727272727,0.363636363636,0.289256198347,0.322314049587,0.322314049587,0.280991735537,0.388429752066,0.280991735537,0.333333333333,0.316666666667,0.266666666667,0.333333333333,0.258333333333,0.283333333333
59,0.429752066116,0.322314049587,0.322314049587,0.239669421488,0.314049586777,0.314049586777,0.264462809917,0.355371900826,0.289256198347,0.305785123967,0.314049586777,0.280991735537,0.388429752066,0.280991735537,0.325,0.316666666667,0.266666666667,0.325,0.258333333333,0.283333333333
60,0.421487603306,0.322314049587,0.322314049587,0.247933884298,0.314049586777,0.314049586777,0.264462809917,0.355371900826,0.297520661157,0.305785123967,0.314049586777,0.280991735537,0.380165289256,0.280991735537,0.333333333333,0.308333333333,0.266666666667,0.325,0.258333333333,0.283333333333
61,0.421487603306,0.305785123967,0.322314049587,0.239669421488,0.314049586777,0.314049586777,0.256198347107,0.355371900826,0.297520661157,0.297520661157,0.305785123967,0.280991735537,0.380165289256,0.280991735537,0.325,0.291666666667,0.266666666667,0.316666666667,0.25,0.283333333333
62,0.413223140496,0.305785123967,0.322314049587,0.239669421488,0.305785123967,0.314049586777,0.231404958678,0.347107438017,0.297520661157,0.297520661157,0.297520661157,0.280991735537,0.380165289256,0.280991735537,0.316666666667,0.291666666667,0.266666666667,0.325,0.25,0.283333333333
63,0.413223140496,0.305785123967,0.314049586777,0.231404958678,0.280991735537,0.314049586777,0.239669421488,0.338842975207,0.297520661157,0.289256198347,0.289256198347,0.272727272727,0.380165289256,0.280991735537,0.308333333333,0.3,0.266666666667,0.325,0.25,0.283333333333
64,0.396694214876,0.305785123967,0.314049586777,0.223140495868,0.289256198347,0.314049586777,0.231404958678,0.347107438017,0.297520661157,0.289256198347,0.289256198347,0.264462809917,0.371900826446,0.272727272727,0.308333333333,0.283333333333,0.266666666667,0.325,0.258333333333,0.283333333333
