ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
11,0.96694214876,0.97520661157,0.95867768595,0.98347107438,0.99173553719,0.98347107438,0.97520661157,0.95867768595,0.95041322314,0.99173553719,0.97520661157,0.99173553719,0.98347107438,0.98347107438,0.975,0.975,0.966666666667,0.975,0.991666666667,0.966666666667
12,0.99173553719,0.96694214876,0.98347107438,0.95867768595,0.95867768595,0.99173553719,0.98347107438,0.96694214876,0.95867768595,0.97520661157,0.95041322314,0.98347107438,0.933884297521,0.97520661157,0.975,0.966666666667,0.975,1.0,0.991666666667,0.966666666667
13,0.97520661157,0.95867768595,0.98347107438,0.97520661157,0.97520661157,0.96694214876,0.95867768595,0.98347107438,0.95867768595,0.98347107438,0.98347107438,0.97520661157,0.99173553719,0.97520661157,0.975,0.958333333333,0.95,0.95,0.975,0.975
14,0.97520661157,0.99173553719,0.96694214876,0.97520661157,0.98347107438,0.99173553719,0.98347107438,0.99173553719,0.95867768595,1.0,0.97520661157,0.98347107438,0.97520661157,0.98347107438,0.966666666667,0.983333333333,0.966666666667,0.958333333333,0.983333333333,0.975
15,0.97520661157,0.98347107438,0.96694214876,0.95867768595,0.98347107438,0.942148760331,0.96694214876,0.933884297521,0.96694214876,0.98347107438,0.97520661157,0.98347107438,0.99173553719,0.99173553719,0.933333333333,0.983333333333,0.975,0.975,0.966666666667,0.983333333333
16,0.97520661157,1.0,0.96694214876,0.98347107438,0.96694214876,0.95867768595,0.97520661157,0.95867768595,0.96694214876,0.95867768595,1.0,0.96694214876,0.96694214876,0.942148760331,0.958333333333,0.966666666667,0.958333333333,0.966666666667,0.966666666667,0.983333333333
17,0.99173553719,0.97520661157,0.98347107438,0.96694214876,0.933884297521,0.98347107438,0.99173553719,0.925619834711,0.97520661157,0.96694214876,1.0,0.95867768595,0.95041322314,0.97520661157,0.966666666667,0.975,0.991666666667,0.95,0.975,0.975
18,0.98347107438,0.942148760331,0.98347107438,0.98347107438,0.96694214876,0.95867768595,0.96694214876,0.933884297521,0.97520661157,1.0,0.98347107438,0.97520661157,0.95041322314,0.95867768595,0.966666666667,0.966666666667,0.983333333333,0.983333333333,0.975,0.991666666667
19,0.97520661157,0.97520661157,0.97520661157,0.97520661157,0.98347107438,0.99173553719,0.99173553719,1.0,0.95041322314,0.98347107438,0.96694214876,0.96694214876,0.97520661157,0.97520661157,0.975,0.941666666667,0.958333333333,0.975,0.983333333333,0.966666666667
20,0.933884297521,0.97520661157,0.95041322314,0.95041322314,0.97520661157,0.96694214876,0.97520661157,0.98347107438,0.96694214876,0.95867768595,1.0,0.96694214876,0.98347107438,0.942148760331,0.991666666667,0.983333333333,0.983333333333,0.966666666667,0.983333333333,0.991666666667
21,0.95867768595,1.0,0.97520661157,0.98347107438,0.97520661157,0.95041322314,0.942148760331,0.97520661157,0.97520661157,0.98347107438,0.942148760331,0.98347107438,0.95041322314,0.98347107438,0.941666666667,0.983333333333,0.975,0.983333333333,0.958333333333,0.958333333333
22,0.95867768595,0.95041322314,1.0,0.98347107438,0.933884297521,0.97520661157,0.97520661157,0.98347107438,1.0,0.99173553719,0.95867768595,0.95867768595,0.98347107438,0.95867768595,1.0,0.975,0.975,0.991666666667,0.991666666667,0.991666666667
23,0.96694214876,0.97520661157,0.95041322314,0.95867768595,0.98347107438,0.98347107438,0.99173553719,0.98347107438,0.97520661157,0.95867768595,0.97520661157,0.96694214876,0.95867768595,1.0,0.975,0.975,0.958333333333,0.95,0.975,0.983333333333
24,0.99173553719,0.99173553719,0.99173553719,0.98347107438,0.96694214876,0.96694214876,0.96694214876,0.95867768595,0.97520661157,0.97520661157,0.942148760331,1.0,0.97520661157,0.95867768595,0.975,0.983333333333,0.983333333333,0.983333333333,0.966666666667,0.983333333333
25,0.96694214876,0.97520661157,0.97520661157,0.97520661157,0.97520661157,0.96694214876,0.97520661157,0.99173553719,0.98347107438,0.97520661157,0.98347107438,0.97520661157,0.97520661157,0.99173553719,0.966666666667,0.975,0.966666666667,0.958333333333,0.975,0.983333333333
26,0.95041322314,0.96694214876,0.97520661157,0.99173553719,0.97520661157,0.99173553719,0.97520661157,0.97520661157,0.96694214876,0.97520661157,0.95867768595,0.99173553719,1.0,1.0,0.966666666667,0.983333333333,0.966666666667,0.983333333333,0.983333333333,0.966666666667
