ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
23,0.644628099174,0.603305785124,0.528925619835,0.561983471074,0.561983471074,0.661157024793,0.586776859504,0.595041322314,0.586776859504,0.586776859504,0.553719008264,0.561983471074,0.644628099174,0.611570247934,0.608333333333,0.566666666667,0.508333333333,0.666666666667,0.558333333333,0.516666666667
24,0.619834710744,0.595041322314,0.520661157025,0.537190082645,0.553719008264,0.644628099174,0.578512396694,0.578512396694,0.586776859504,0.561983471074,0.553719008264,0.561983471074,0.628099173554,0.578512396694,0.591666666667,0.558333333333,0.5,0.65,0.541666666667,0.5
25,0.611570247934,0.586776859504,0.520661157025,0.537190082645,0.537190082645,0.628099173554,0.586776859504,0.578512396694,0.586776859504,0.561983471074,0.553719008264,0.545454545455,0.619834710744,0.578512396694,0.575,0.558333333333,0.491666666667,0.633333333333,0.55,0.483333333333
26,0.611570247934,0.570247933884,0.504132231405,0.512396694215,0.528925619835,0.619834710744,0.561983471074,0.570247933884,0.578512396694,0.553719008264,0.561983471074,0.545454545455,0.611570247934,0.570247933884,0.566666666667,0.55,0.483333333333,0.633333333333,0.533333333333,0.475
27,0.603305785124,0.553719008264,0.512396694215,0.512396694215,0.512396694215,0.603305785124,0.553719008264,0.570247933884,0.570247933884,0.545454545455,0.561983471074,0.537190082645,0.603305785124,0.561983471074,0.566666666667,0.541666666667,0.466666666667,0.625,0.516666666667,0.466666666667
28,0.595041322314,0.537190082645,0.504132231405,0.487603305785,0.520661157025,0.578512396694,0.537190082645,0.570247933884,0.561983471074,0.520661157025,0.545454545455,0.528925619835,0.578512396694,0.553719008264,0.533333333333,0.541666666667,0.458333333333,0.616666666667,0.516666666667,0.466666666667
29,0.586776859504,0.545454545455,0.495867768595,0.487603305785,0.512396694215,0.578512396694,0.520661157025,0.570247933884,0.561983471074,0.512396694215,0.553719008264,0.528925619835,0.586776859504,0.553719008264,0.508333333333,0.541666666667,0.45,0.616666666667,0.525,0.458333333333
30,0.586776859504,0.520661157025,0.495867768595,0.479338842975,0.495867768595,0.570247933884,0.520661157025,0.561983471074,0.545454545455,0.504132231405,0.537190082645,0.520661157025,0.570247933884,0.545454545455,0.5,0.541666666667,0.425,0.591666666667,0.508333333333,0.441666666667
31,0.561983471074,0.504132231405,0.495867768595,0.479338842975,0.479338842975,0.553719008264,0.512396694215,0.545454545455,0.537190082645,0.504132231405,0.528925619835,0.512396694215,0.545454545455,0.537190082645,0.483333333333,0.541666666667,0.425,0.583333333333,0.491666666667,0.433333333333
32,0.545454545455,0.504132231405,0.495867768595,0.462809917355,0.462809917355,0.537190082645,0.512396694215,0.537190082645,0.528925619835,0.479338842975,0.520661157025,0.512396694215,0.537190082645,0.528925619835,0.491666666667,0.533333333333,0.425,0.566666666667,0.491666666667,0.416666666667
33,0.537190082645,0.504132231405,0.504132231405,0.446280991736,0.471074380165,0.545454545455,0.504132231405,0.528925619835,0.528925619835,0.471074380165,0.520661157025,0.504132231405,0.528925619835,0.512396694215,0.475,0.533333333333,0.416666666667,0.566666666667,0.491666666667,0.408333333333
34,0.545454545455,0.504132231405,0.487603305785,0.446280991736,0.446280991736,0.520661157025,0.504132231405,0.520661157025,0.504132231405,0.471074380165,0.512396694215,0.487603305785,0.528925619835,0.512396694215,0.475,0.525,0.408333333333,0.566666666667,0.491666666667,0.408333333333
35,0.545454545455,0.487603305785,0.479338842975,0.454545454545,0.446280991736,0.512396694215,0.504132231405,0.504132231405,0.487603305785,0.446280991736,0.512396694215,0.471074380165,0.512396694215,0.520661157025,0.466666666667,0.525,0.408333333333,0.558333333333,0.491666666667,0.4
36,0.545454545455,0.471074380165,0.479338842975,0.446280991736,0.446280991736,0.520661157025,0.479338842975,0.504132231405,0.462809917355,0.446280991736,0.504132231405,0.471074380165,0.504132231405,0.512396694215,0.458333333333,0.516666666667,0.391666666667,0.55,0.491666666667,0.4
37,0.537190082645,0.471074380165,0.479338842975,0.446280991736,0.438016528926,0.512396694215,0.471074380165,0.504132231405,0.446280991736,0.446280991736,0.495867768595,0.462809917355,0.495867768595,0.495867768595,0.45,0.516666666667,0.4,0.533333333333,0.483333333333,0.4
38,0.528925619835,0.454545454545,0.479338842975,0.438016528926,0.438016528926,0.504132231405,0.471074380165,0.504132231405,0.446280991736,0.429752066116,0.479338842975,0.462809917355,0.495867768595,0.479338842975,0.441666666667,0.516666666667,0.4,0.541666666667,0.475,0.391666666667
39,0.520661157025,0.446280991736,0.479338842975,0.438016528926,0.429752066116,0.512396694215,0.454545454545,0.504132231405,0.446280991736,0.438016528926,0.471074380165,0.454545454545,0.479338842975,0.479338842975,0.441666666667,0.516666666667,0.391666666667,0.533333333333,0.466666666667,0.391666666667
40,0.520661157025,0.454545454545,0.479338842975,0.421487603306,0.421487603306,0.520661157025,0.454545454545,0.504132231405,0.446280991736,0.429752066116,0.471074380165,0.454545454545,0.471074380165,0.487603305785,0.441666666667,0.516666666667,0.391666666667,0.533333333333,0.458333333333,0.391666666667
