ndim,fold_1,fold_2,fold_3,fold_4,fold_5,fold_6,fold_7,fold_8,fold_9,fold_10,fold_11,fold_12,fold_13,fold_14,fold_15,fold_16,fold_17,fold_18,fold_19,fold_20
14,0.0661157024793,0.123966942149,0.165289256198,0.0826446280992,0.132231404959,0.0413223140496,0.0743801652893,0.0743801652893,0.0743801652893,0.0826446280992,0.0743801652893,0.0826446280992,0.107438016529,0.123966942149,0.1,0.15,0.116666666667,0.125,0.0583333333333,0.141666666667
15,0.0661157024793,0.115702479339,0.148760330579,0.0578512396694,0.115702479339,0.0165289256198,0.0578512396694,0.0495867768595,0.0661157024793,0.0743801652893,0.0661157024793,0.0826446280992,0.0909090909091,0.115702479339,0.0916666666667,0.141666666667,0.0916666666667,0.108333333333,0.0583333333333,0.141666666667
16,0.0578512396694,0.115702479339,0.157024793388,0.0578512396694,0.099173553719,0.0247933884298,0.0661157024793,0.0330578512397,0.0661157024793,0.0826446280992,0.0413223140496,0.099173553719,0.0826446280992,0.0826446280992,0.0916666666667,0.158333333333,0.0916666666667,0.0833333333333,0.0583333333333,0.133333333333
17,0.0578512396694,0.0826446280992,0.140495867769,0.0578512396694,0.099173553719,0.0247933884298,0.0661157024793,0.0495867768595,0.0495867768595,0.099173553719,0.0413223140496,0.099173553719,0.0743801652893,0.0826446280992,0.075,0.141666666667,0.0833333333333,0.0916666666667,0.0583333333333,0.1
18,0.0495867768595,0.0826446280992,0.123966942149,0.0495867768595,0.099173553719,0.0247933884298,0.0661157024793,0.0330578512397,0.0413223140496,0.0909090909091,0.0413223140496,0.0826446280992,0.0826446280992,0.0661157024793,0.0666666666667,0.125,0.075,0.0916666666667,0.0583333333333,0.1
19,0.0413223140496,0.0661157024793,0.140495867769,0.0413223140496,0.0909090909091,0.0247933884298,0.0661157024793,0.0165289256198,0.0413223140496,0.0578512396694,0.0413223140496,0.0909090909091,0.0826446280992,0.0413223140496,0.0666666666667,0.0916666666667,0.0666666666667,0.0833333333333,0.0583333333333,0.0583333333333
20,0.0413223140496,0.0743801652893,0.148760330579,0.0413223140496,0.0826446280992,0.0247933884298,0.0578512396694,0.0247933884298,0.0330578512397,0.0578512396694,0.0495867768595,0.0826446280992,0.0826446280992,0.0413223140496,0.0583333333333,0.1,0.0666666666667,0.0916666666667,0.0666666666667,0.05
21,0.0330578512397,0.0826446280992,0.123966942149,0.0330578512397,0.0826446280992,0.0165289256198,0.0578512396694,0.0330578512397,0.0247933884298,0.0495867768595,0.0330578512397,0.0661157024793,0.0743801652893,0.0247933884298,0.0583333333333,0.1,0.0666666666667,0.1,0.05,0.0416666666667
22,0.0413223140496,0.0743801652893,0.115702479339,0.0330578512397,0.0909090909091,0.0247933884298,0.0661157024793,0.0247933884298,0.0247933884298,0.0413223140496,0.0330578512397,0.0578512396694,0.0661157024793,0.0165289256198,0.0583333333333,0.0916666666667,0.0583333333333,0.0833333333333,0.05,0.0416666666667
23,0.0330578512397,0.0495867768595,0.099173553719,0.0330578512397,0.0743801652893,0.0247933884298,0.0661157024793,0.0247933884298,0.0330578512397,0.0495867768595,0.0413223140496,0.0578512396694,0.0578512396694,0.0165289256198,0.0666666666667,0.0916666666667,0.0583333333333,0.0916666666667,0.0583333333333,0.0416666666667
24,0.0413223140496,0.0413223140496,0.0743801652893,0.0330578512397,0.0661157024793,0.0247933884298,0.0578512396694,0.0247933884298,0.0247933884298,0.0413223140496,0.0247933884298,0.0413223140496,0.0578512396694,0.0247933884298,0.05,0.0666666666667,0.0583333333333,0.0583333333333,0.05,0.05
25,0.0330578512397,0.0413223140496,0.0661157024793,0.0247933884298,0.0743801652893,0.0165289256198,0.0578512396694,0.0330578512397,0.0247933884298,0.0330578512397,0.0247933884298,0.0330578512397,0.0578512396694,0.0247933884298,0.0416666666667,0.075,0.0583333333333,0.05,0.0416666666667,0.0416666666667
26,0.0330578512397,0.0413223140496,0.0578512396694,0.0330578512397,0.0578512396694,0.0165289256198,0.0578512396694,0.0165289256198,0.0247933884298,0.0495867768595,0.0247933884298,0.0247933884298,0.0578512396694,0.0330578512397,0.0416666666667,0.0833333333333,0.05,0.0416666666667,0.0416666666667,0.0333333333333
27,0.0413223140496,0.0330578512397,0.0495867768595,0.0247933884298,0.0661157024793,0.0165289256198,0.0578512396694,0.0247933884298,0.0247933884298,0.0495867768595,0.0247933884298,0.0330578512397,0.0495867768595,0.0247933884298,0.0416666666667,0.075,0.0583333333333,0.0416666666667,0.0416666666667,0.0333333333333
28,0.0330578512397,0.0247933884298,0.0495867768595,0.0165289256198,0.0661157024793,0.00826446280992,0.0578512396694,0.0413223140496,0.0247933884298,0.0495867768595,0.0330578512397,0.0330578512397,0.0495867768595,0.0247933884298,0.0416666666667,0.075,0.0583333333333,0.0333333333333,0.0416666666667,0.0333333333333
29,0.0330578512397,0.0247933884298,0.0578512396694,0.0165289256198,0.0661157024793,0.00826446280992,0.0578512396694,0.0330578512397,0.0247933884298,0.0330578512397,0.0247933884298,0.0247933884298,0.0578512396694,0.0165289256198,0.0416666666667,0.075,0.0583333333333,0.0416666666667,0.0416666666667,0.025
30,0.0330578512397,0.0247933884298,0.0578512396694,0.00826446280992,0.0578512396694,0.00826446280992,0.0495867768595,0.0247933884298,0.0247933884298,0.0413223140496,0.0247933884298,0.0330578512397,0.0495867768595,0.00826446280992,0.0416666666667,0.075,0.05,0.0333333333333,0.0333333333333,0.025
31,0.0330578512397,0.0247933884298,0.0578512396694,0.0165289256198,0.0578512396694,0.00826446280992,0.0495867768595,0.0247933884298,0.0247933884298,0.0330578512397,0.0165289256198,0.0247933884298,0.0495867768595,0.00826446280992,0.025,0.0666666666667,0.05,0.0333333333333,0.0333333333333,0.025
